v,酒類,url,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36
,艾斯貝拉托隆特斯白酒,https://i.imgur.com/sjeR9lO.jpg,cglqu,celqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,安地斯夏多內白酒,https://i.imgur.com/CqB0pwY.jpg,chpqu,cgpqu,cjpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,銀影酒莊公社灰皮諾白酒,https://i.imgur.com/dPJFN7s.jpg,celqu,chlqu,cilqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,鴕鳥蘇維濃白酒,https://i.imgur.com/LE6CkEc.jpg,cflqt,chlqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,尼德堡5600創始系列白蘇維翁白酒,https://i.imgur.com/UoAFSff.jpg,cglrt,cglqt,chlrt,chlqt,celrt,celqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,尼德堡5600創始系列白梢楠白酒,https://i.imgur.com/IbteXtr.jpg,bimrt,biomqt,biort,bioqt,cimrt,ciomqt,ciort,cioqt,dimrt,diomqt,diort,dioqt,,,,,,,,,,,,,,,,,,,,,,,,
,禾富黃牌夏多內白酒,https://i.imgur.com/rbfVxAE.jpg,cilqv,cklqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,寶貝魚夏多內白酒,https://i.imgur.com/52QiiSP.jpg,bhlqu,bilqu,chlqu,cilqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,巨雞雷克斯夏多內白酒,https://i.imgur.com/EX4wCIa.jpg,ajpqu,bjpqu,cjpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,巨雞雷克斯卡本內蘇維翁紅酒,https://i.imgur.com/EK0TSAg.jpg,afpqu,afmqu,akpqu,akmqu,bfpqu,bfmqu,bkpqu,bkmqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,巨雞雷克斯黑皮諾紅酒,https://i.imgur.com/NScyjdA.jpg,afnqu,aknqu,ajnqu,bfnqu,bknqu,bjnqu,cfnqu,cknqu,cjnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,
,索諾瑪繁複夏多內白葡萄酒,https://i.imgur.com/uzJfNy0.jpg,chnqu,cinqu,cknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,艾文斯E&T系列夏多內白酒,https://i.imgur.com/pmrKJSF.jpg,bilqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,花釀有機蜜絲佳白酒,https://i.imgur.com/F8avQdl.jpg,aipqv,aepqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,巴塔希亞斯提微甜白酒,https://i.imgur.com/X0M5noV.jpg,dipqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西西里島泰雷德白酒,https://i.imgur.com/DOXLqq4.jpg,benqt,cenqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西西里島泰雷德紅酒,https://i.imgur.com/XvDHM5Q.jpg,afmqt,aemqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IGT威尼斯托卡達奇白酒,https://i.imgur.com/XTUKCPo.jpg,cinqu,cgnqu,cenqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,威尼斯紅酒,https://i.imgur.com/pYj8g76.jpg,afmqu,afnqu,dfmqu,dfnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,威尼托卡達奇紅酒,https://i.imgur.com/8awz08o.jpg,afpqu,ajpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,蘿朵酒莊園蘇瓦維白酒,https://i.imgur.com/IffgBGx.jpg,ceoqv,cfoqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,奔富庫儂格1976希哈卡本內紅酒,https://i.imgur.com/JeqvKdD.jpg,afoqv,afosu,afnqv,afnsu,ajoqv,ajosu,ajnqv,ajnsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,奔富2號酒窖紅酒,https://i.imgur.com/PNU8aA0.jpg,ajpqv,afpqv,akpqv,ajpsv,afpsv,akpsv,bjpqv,bfpqv,bkpqv,bjpsv,bfpsv,bkpsv,,,,,,,,,,,,,,,,,,,,,,,,
,旺迪特級紅酒,https://i.imgur.com/HS5hKET.jpg,afprv,bfprv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,佛朗明哥紅酒,https://i.imgur.com/ylZLY6c.jpg,afmrt,bfmrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,音樂家梅洛紅酒,https://i.imgur.com/XmH9NGa.jpg,afnrt,bfnrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AOC波爾多瑪若蘭紅酒,https://i.imgur.com/5PV99BC.jpg,afnru,aflru,aknru,aklru,bfnru,bflru,bknru,bklru,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,寶悅世家大地系列紅酒,https://i.imgur.com/jVnkLYJ.jpg,afnru,aknru,bfnru,bknru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,幸福天使紅酒,https://i.imgur.com/Prv2FH0.jpg,afnrt,afmrt,bfnrt,bfmrt,cfnrt,cfmrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,瑪柏堡紅酒,https://i.imgur.com/1ADLl0L.jpg,afnru,afmru,bfnru,bfmru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,堡士奇紅酒,https://i.imgur.com/CFIDLsu.jpg,afnrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,珍寶帆船精選紅酒,https://i.imgur.com/bOxqJQe.jpg,cfnrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,三得利朵麗卡紅酒,https://i.imgur.com/sGBdaT4.jpg,afort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,朵蒂夫甜紅酒,https://i.imgur.com/hKdcy0U.jpg,afmrt,aflrt,bfmrt,bflrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,希利歐紅酒,https://i.imgur.com/DumuO9S.jpg,afnru,afmru,ajnru,ajmru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,葛堡城堡經典茨威格紅酒,https://i.imgur.com/cV97PXH.jpg,afnqv,afoqv,ajnqv,ajoqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,派特 ‧ 聖酒維瑟紅酒,https://i.imgur.com/EhKCuUy.jpg,afpqv,ajpqv,bfpqv,bjpqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,艾西諾莫納斯特爾陳年紅酒,https://i.imgur.com/ILbtH3K.jpg,afnqv,ajnqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,黑阿沃拉紅酒,https://i.imgur.com/zUmTUcB.jpg,afnqv,ajnqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,桑托斯利馬莊園快樂鳥里斯本精選紅酒,https://i.imgur.com/QDVRWrx.jpg,afnqv,aknqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,桑托斯利馬莊園金公雞里斯本精選紅酒,https://i.imgur.com/HFMUmzd.jpg,afnqu,ajnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,桑托斯利馬莊園科羅索窖藏紅酒,https://i.imgur.com/6q3FVHF.jpg,afpqv,aepqv,bfpqv,bepqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,羅朵莊園珂維納,https://i.imgur.com/ZZoX3Us.jpg,afnqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,屋曼尼隆姬優里歐紅酒,https://i.imgur.com/zY7Tm7x.jpg,afpqv,ajpqv,bfpqv,bjpqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,聖十字極致烈陽紅酒,https://i.imgur.com/BJapH6Q.jpg,afnqv,afmqv,aenqv,aemqv,ajnqv,ajmqv,bfnqv,bfmqv,benqv,bemqv,bjnqv,bjmqv,,,,,,,,,,,,,,,,,,,,,,,,
,聖十字極致南義紅酒,https://i.imgur.com/n58Km55.jpg,afpqu,ajpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,小瓢蟲手心美洛紅酒,https://i.imgur.com/BQYRYAO.jpg,afnqu,bfnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,小瓢蟲風車田帕尼優紅酒,https://i.imgur.com/rObx1Rg.jpg,cfnqu,cjnqu,cknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,帕斯可梅洛紅酒,https://i.imgur.com/dVWvekK.jpg,bfpqu,bfnqu,bkpqu,bknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,波朵莊園慕洛斯維娜紅酒,https://i.imgur.com/ZCCI8Bq.jpg,afnqv,bfnqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,托斯卡尼馬雷瑪山豬山吉歐維紅酒,https://i.imgur.com/eoLg1Zv.jpg,afoqu,akoqu,bfoqu,bkoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,托斯卡尼馬雷瑪山豬希哈紅酒,https://i.imgur.com/XIFwlQP.jpg,aepqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,托斯卡尼馬雷瑪山豬梅洛紅酒,https://i.imgur.com/at1YKr4.jpg,afnqu,ajnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,史考特卡本內紅酒,https://i.imgur.com/3bCjFoT.jpg,afpqv,ajpqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,史考特金芬黛紅酒,https://i.imgur.com/vIHNKL3.jpg,afpqu,ajpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,三人絲綢紅酒,https://i.imgur.com/wkALSIY.jpg,afpqu,afnqu,aepqu,aenqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,三人午夜紅酒,https://i.imgur.com/sfu5kxU.jpg,afpqu,bfpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 吉安地經典Lamole珍藏紅酒,https://i.imgur.com/a6AAqe5.jpg,afnqv,aflqv,ajnqv,ajlqv,aenqv,aelqv,aknqv,aklqv,bfnqv,bflqv,bjnqv,bjlqv,benqv,belqv,bknqv,bklqv,,,,,,,,,,,,,,,,,,,,
, 吉安地經典藍標DOCG紅酒,https://i.imgur.com/NxjVccO.jpg,afpqv,afnqv,ajpqv,ajnqv,bfpqv,bfnqv,bjpqv,bjnqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,克洛爵士特藏紅酒,https://i.imgur.com/FLPeLRU.jpg,akoqv,bkoqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,拉菲亞窖藏紅酒,https://i.imgur.com/vgpTQ3B.jpg,afnqu,aenqu,ajnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,瑪西雅特級紅酒,https://i.imgur.com/5j4jsB2.jpg,afpqu,bfpqu,cfpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,瑪西雅陳釀紅酒,https://i.imgur.com/e7tp2JB.jpg,afpqv,bfpqv,cfpqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,普洛托斯紅酒 ,https://i.imgur.com/GafGYBC.jpg,afnqv,ajnqv,bfnqv,bjnqv,cfnqv,cjnqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,多明塔斯豐收慶典紅酒,https://i.imgur.com/pWKB3FK.jpg,cfpqv,cjpqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,艾弗亞老藤紅酒,https://i.imgur.com/yo6qrJy.jpg,afnqv,aenqv,ajnqv,bfnqv,benqv,bjnqv,cfnqv,cenqv,cjnqv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,烏爾貝索海之舞紅酒,https://i.imgur.com/I6lKLvQ.jpg,afnqu,ajnqu,bfnqu,bjnqu,cfnqu,cjnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,杏花特級紅酒,https://i.imgur.com/LiZPaY1.jpg,afoqv,akoqv,bfoqv,bkoqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,幫飛寇莎紅酒,https://i.imgur.com/HY1j2OE.jpg,afmqv,afnqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,李維拉DO紅酒,https://i.imgur.com/DBXGPbU.jpg,aflqu,bflqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,馬林幸福山格那希紅酒,https://i.imgur.com/uzpvwmY.jpg,afnqu,aenqu,bfnqu,benqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,雷格納公牛紅酒,https://i.imgur.com/tzY0pLI.jpg,afnqu,bfnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,白角牛精選紅酒,https://i.imgur.com/TCtiXBk.jpg,afnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,里奧哈曼沃陳釀有機紅酒,https://i.imgur.com/wUXQvy9.jpg,ajnqv,ajpqv,bjnqv,bjpqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,納雅園有機紅酒,https://i.imgur.com/61rkiC1.jpg,afoqv,afnqv,afpqv,ajoqv,ajnqv,ajpqv,cfoqv,cfnqv,cfpqv,cjoqv,cjnqv,cjpqv,,,,,,,,,,,,,,,,,,,,,,,,
,萊柏瑞有機紅酒,https://i.imgur.com/NS1Z1Ca.jpg,afnqu,aenqu,bfnqu,benqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,波薩達格那希紅酒,https://i.imgur.com/uIgC1VT.jpg,bfnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,瑪麗亞甜紅酒,https://i.imgur.com/DNL0d4Y.jpg,bfmqv,dfmqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,玫瑰瑪麗亞卡本內紅酒,https://i.imgur.com/Hnev43G.jpg,afoqt,bfoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,玫瑰瑪麗亞希哈紅酒,https://i.imgur.com/GY62DZw.jpg,afoqt,afpqt,ajoqt,ajpqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,玫瑰瑪麗亞田帕尼歐紅酒,https://i.imgur.com/3NhZAFD.jpg,afmqt,bfmqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,玫瑰瑪麗亞梅洛紅酒,https://i.imgur.com/yB6UA5k.jpg,ajoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,長頸鹿有機紅酒,https://i.imgur.com/3kZHrl6.jpg,aflqu,aelqu,bflqu,belqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,炫花有機紅酒,https://i.imgur.com/x4ndCyc.jpg,afnqu,bfnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,田園有機紅酒,https://i.imgur.com/cnruyJH.jpg,afnqu,aflqu,aknqu,aklqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南法小豬希哈紅酒,https://i.imgur.com/iPbvPdd.jpg,afnru,afnqu,afpru,afpqu,aenru,aenqu,aepru,aepqu,ajnru,ajnqu,ajpru,ajpqu,bfnru,bfnqu,bfpru,bfpqu,benru,benqu,bepru,bepqu,bjnru,bjnqu,bjpru,bjpqu,,,,,,,,,,,,
,南法小豬黑皮諾紅酒,https://i.imgur.com/jg6aNNa.jpg,afnru,afnqu,ajnru,ajnqu,bfnru,bfnqu,bjnru,bjnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南法小豬卡本內蘇維翁紅酒,https://i.imgur.com/XQpwEDe.jpg,afpru,afpqu,akpru,akpqu,bfpru,bfpqu,bkpru,bkpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,聖馬爾丁紅酒,https://i.imgur.com/oDdx90K.jpg,ahnrt,ahnqt,ajnrt,ajnqt,bhnrt,bhnqt,bjnrt,bjnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,聖馬爾丁特藏卡本內蘇維翁紅酒,https://i.imgur.com/QsHzkx3.jpg,afnqu,aflqu,ajnqu,ajlqu,aknqu,aklqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,沛果釀酒師精選隆河丘紅酒,https://i.imgur.com/TmyWJK0.jpg,afmrt,afmqu,afnrt,afnqu,ajmrt,ajmqu,ajnrt,ajnqu,bfmrt,bfmqu,bfnrt,bfnqu,bjmrt,bjmqu,bjnrt,bjnqu,,,,,,,,,,,,,,,,,,,,
,湧泉精選卡本內蘇維濃紅酒,https://i.imgur.com/U3HwH3p.jpg,afnqv,ajnqv,bfnqv,bjnqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,大嘴鳥特級精選卡本內蘇維濃紅酒,https://i.imgur.com/FqpqiMx.jpg,afnqu,ajnqu,aknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,印象派酒莊阿瑪格瑪特級陳年紅酒,https://i.imgur.com/QJkgl1Z.jpg,afpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,國寶頂級典藏蘇維翁紅酒,https://i.imgur.com/5j7xihv.jpg,afoqu,afpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,波塔精選卡本內蘇維濃紅酒,https://i.imgur.com/00OkjkD.jpg,ajnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,龍之國卡本內紅酒,https://i.imgur.com/DD1hRTa.jpg,afmqu,aimqu,bfmqu,bimqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,龍之國梅洛紅酒,https://i.imgur.com/EHgHAEx.jpg,aflqu,aklqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,聖露斯中央谷施赫紅酒,https://i.imgur.com/prNKtKx.jpg,afnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,傑卡斯雙桶系列席哈紅酒,https://i.imgur.com/oFPA27s.jpg,ajnqu,aknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,布隆嘉谷莊園希哈珍藏紅酒,https://i.imgur.com/lHX9wcn.jpg,afnqt,afmqt,aknqt,akmqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,吉安地紅酒,https://i.imgur.com/oGPegkp.jpg,afnqu,ajnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,喜樂尼窖藏黑皮諾紅酒,https://i.imgur.com/4XPwtGs.jpg,afnqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,安大列斯卡本內蘇維翁紅酒,https://i.imgur.com/IZko865.jpg,afnrt,afprt,ajnrt,ajprt,aknrt,akprt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,寶貝魚卡本內梅洛紅酒,https://i.imgur.com/6hxSEaE.jpg,afpqu,afoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,寶貝魚希哈紅酒,https://i.imgur.com/kEdkNh3.jpg,afnqu,ajnqu,bfnqu,bjnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,小胖卡希哈紅酒,https://i.imgur.com/6qcPqGQ.jpg,aflqu,ajlqu,dflqu,djlqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,彼得利蒙喜若卡貝納紅酒,https://i.imgur.com/4Uv9yl3.jpg,ajoqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,布隆嘉谷莊園希哈紅酒,https://i.imgur.com/G5jIpKa.jpg,afnqt,aknqt,bfnqt,bknqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DB 圖片偷酒賊施赫紅酒,https://i.imgur.com/NlGu65H.jpg,afnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,巴富梅洛紅酒,https://i.imgur.com/HyuQifR.jpg,afnqt,aknqt,ajnqt,bfnqt,bknqt,bjnqt,dfnqt,dknqt,djnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,
,麥格根單一卡本內紅酒,https://i.imgur.com/Lv8zo5t.jpg,afnqu,afpqu,ajnqu,ajpqu,aknqu,akpqu,bfnqu,bfpqu,bjnqu,bjpqu,bknqu,bkpqu,,,,,,,,,,,,,,,,,,,,,,,,
,麥格根單一希哈紅酒,https://i.imgur.com/ePW6gnk.jpg,afnqu,ajnqu,bfnqu,bjnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,巴羅莎谷麥格根GSM紅酒,https://i.imgur.com/rzNMJ9W.jpg,aknqv,akoqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,G7梅洛紅酒,https://i.imgur.com/XwS9yEm.jpg,afpqt,afnqv,ajpqt,ajnqv,akpqt,aknqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾富黃牌希哈紅酒,https://i.imgur.com/3W6YUqO.jpg,afpqv,akpqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾富黃牌梅洛紅酒,https://i.imgur.com/RDF6zUg.jpg,afoqv,akoqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾富黃牌卡本內蘇維翁紅酒,https://i.imgur.com/H5jrTZp.jpg,afpqv,ajpqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,聖塔卡洛琳紅酒,https://i.imgur.com/FRMmhbv.jpg,afmrt,afnrt,ajmrt,ajnrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,聖塔卡洛琳卡本內蘇維翁紅酒,https://i.imgur.com/CK90Wsw.jpg,afnru,ajnru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,嘉樂時紅酒,https://i.imgur.com/HP0UiqF.jpg,afnrt,ajnrt,aknrt,bfnrt,bjnrt,bknrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,聖迪娜公平交易系列精選卡本內蘇維翁紅酒,https://i.imgur.com/k9NZarb.jpg,ajnru,bjnru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,博諾城堡卡本內蘇維翁紅酒,https://i.imgur.com/nmZJ09c.jpg,afnru,aenru,ajnru,bfnru,benru,bjnru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A級梅洛紅酒,https://i.imgur.com/HuN5ksy.jpg,afprt,akprt,ajprt,bfprt,bkprt,bjprt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌聖愛美濃調特納紅酒,https://i.imgur.com/9EBghvk.jpg,afnqv,aenqv,bfnqv,benqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌蒙塔那聖愛美濃,https://i.imgur.com/FpPglmQ.jpg,akpqu,bkpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌聖愛美濃塔柏堡紅酒,https://i.imgur.com/srwqAom.jpg,afoqu,bfoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌格宏斯莊紅酒,https://i.imgur.com/iQpdTJp.jpg,ajoqu,aeoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌胡希雍希克酒莊紅酒,https://i.imgur.com/ELtcXB6.jpg,afoqu,akoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,布爾丘奧古斯丁紅酒,https://i.imgur.com/b7PHev3.jpg,afnqt,ajnqt,agnqt,bfnqt,bjnqt,bgnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌羅亞爾皮特莊園紅酒,https://i.imgur.com/7nYp7mB.jpg,cfnqu,cenqu,cknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌羅亞爾呂斯肯諾紅酒,https://i.imgur.com/jftqngi.jpg,ajoqt,bjoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,羅亞爾Chinon奧古斯丁紅酒,https://i.imgur.com/UQdRlWk.jpg,afoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌羅亞爾氣泡酒,https://i.imgur.com/Y3rZaG9.jpg,bgnqu,benqu,cgnqu,cenqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,羅亞爾拉侯學堡白酒,https://i.imgur.com/mpKXBwg.jpg,ceoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌密內瓦利維聶莊紅酒,https://i.imgur.com/jsCm1Lp.jpg,afpqu,afoqu,ajpqu,ajoqu,akpqu,akoqu,bfpqu,bfoqu,bjpqu,bjoqu,bkpqu,bkoqu,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌薄酒萊拉皮耶莊紅酒,https://i.imgur.com/7ECd9wq.jpg,aknqu,bknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌南法墨利格納德VV甜紅酒,https://i.imgur.com/BgxJrub.jpg,afmqt,bfmqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌必莎堡白酒,https://i.imgur.com/dRdblUt.jpg,bimqt,bemqt,cimqt,cemqt,dimqt,demqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌藍多克奧利留斯酒莊紅酒,https://i.imgur.com/bFl7eVq.jpg,afnqu,ajnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌阿爾薩斯麗絲玲白酒,https://i.imgur.com/9yHvX6q.jpg,aflqt,cflqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌米荷瓦蜜絲嘉甜白酒,https://i.imgur.com/4rs8HkB.jpg,dfmqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌呂內樂蜜絲嘉甜白酒,https://i.imgur.com/6mz7BCS.jpg,denqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌羅亞納爾都漢部以斯莊園白酒,https://i.imgur.com/F1BdLwW.jpg,ceoqt,ckoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌法悅酒莊甜白酒,https://i.imgur.com/avRMqoE.jpg,aemqu,aimqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌陶丘莫諾爾白酒,https://i.imgur.com/06Jyn6m.jpg,afoqt,cfoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌陶丘莫諾爾粉紅酒,https://i.imgur.com/27GIBIs.jpg,bfmqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌安如卡本內帝娜堡粉紅酒,https://i.imgur.com/s0iv5fH.jpg,afoqt,bfoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌上夜丘喬安納莊園紅酒,https://i.imgur.com/VX7wVaK.jpg,afpqv,bfpqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
